url,speaker_type,sent_idx,sentence_text,context_text,trade_risk,sanctions_risk,embargo_risk,geopolitical_risk,p_positive,p_negative,p_neutral,sentiment
https://www.investing.com/news/transcripts/earnings-call-transcript-celestica-q4-2025-eps-beats-but-stock-slides-93CH-4481021,exec,43,"We view it more as uncontrollable, like geopolitical risks.","In terms of risks to the entire story, Mandeep talked about it. We view it more as uncontrollable, like geopolitical risks. There’s always an opportunity of tightening supply chain.",False,False,False,True,0.12409397214651108,0.05910790339112282,0.8167980909347534,neutral
https://www.investing.com/news/transcripts/earnings-call-transcript-cemex-adr-q4-2025-sees-ebitda-growth-amid-goodwill-hit-93CH-4488451,exec,25,"This growth is explained by an important reduction in taxes, interest expense, and maintenance CapEx.","Our full-year free cash flow from operations was $1.2 billion, an increase of 15% versus 2024 on a reported basis. This growth is explained by an important reduction in taxes, interest expense, and maintenance CapEx. Adjusting for the extraordinary payment of a fine in Spain in 2024, cash tax was declined by $170 million in 2025.",True,False,False,False,0.7030710577964783,0.26321786642074585,0.03371107205748558,positive
https://www.investing.com/news/transcripts/earnings-call-transcript-centrica-q4-2025-sees-eps-beat-stock-dips-93CH-4513107,exec,90,"And so you had that exceptional dislocations in 2022, 2023, and then you moved into a period of elevated geopolitical concerns, risk, high volatility, but hard-to-read volatility.","I mean, if you sort of stand back, I mean, commodity markets, as we know, are inherently volatile, and we saw that through the energy crisis and a sort of different type of volatility and movements in the past couple of years. And so you had that exceptional dislocations in 2022, 2023, and then you moved into a period of elevated geopolitical concerns, risk, high volatility, but hard-to-read volatility. And then at the end of 2025, we did see the beginning of a broad-based normalization across the global gas hubs, but it didn’t really go back to where it was before.",False,False,False,True,0.10265202820301056,0.07200577855110168,0.8253421783447266,neutral
https://www.investing.com/news/transcripts/earnings-call-transcript-champion-homes-q3-2026-beats-earnings-expectations-93CH-4484980,exec,132,"Now, of course, on tariffs, it’s it’s an evolving situation, so that can change based on, you know, the, the next, potential, news on it, but it’s something we’re always watching.","And so as we look forward to Q4, again, similar to some of the other commentary I had on gross margin, we’re assuming those same dynamics into Q4. Now, of course, on tariffs, it’s it’s an evolving situation, so that can change based on, you know, the, the next, potential, news on it, but it’s something we’re always watching. We’ll continue to react as that news comes, and we’ll manage it accordingly.",True,False,False,False,0.09512539952993393,0.022595351561903954,0.8822792768478394,neutral
https://www.investing.com/news/transcripts/earnings-call-transcript-champion-homes-q3-2026-beats-earnings-expectations-93CH-4484980,analyst,95,"Last quarter, on gross margin, Laurie kind of pegged the tariff impacts at about 0.5% of material costs and noted that you expected it to rise kind of towards 1%.","Okay, great. Last quarter, on gross margin, Laurie kind of pegged the tariff impacts at about 0.5% of material costs and noted that you expected it to rise kind of towards 1%. So I was curious, where did that shake out relative to your expectations in the third quarter?",True,False,False,False,0.1854143887758255,0.06726344674825668,0.747322142124176,neutral
https://www.investing.com/news/transcripts/earnings-call-transcript-cibc-reports-robust-q1-2026-earnings-stock-rises-93CH-4527908,exec,12,We are staying close to them as they navigate a fluid operating backdrop with heightened focus on trade developments and geopolitical tensions.,"Before I comment on our quarter 1 results, I want to offer some perspective on how our clients are managing through today’s dynamic environment. We are staying close to them as they navigate a fluid operating backdrop with heightened focus on trade developments and geopolitical tensions. From my conversations with CEOs and industry leaders over the past few months, clients are generally managing near-term uncertainty well and remain optimistic about the longer term.",False,False,False,True,0.6549801826477051,0.01566070131957531,0.32935917377471924,positive
https://www.investing.com/news/transcripts/earnings-call-transcript-cibc-reports-robust-q1-2026-earnings-stock-rises-93CH-4527908,exec,19,"Amid ongoing tariff-related headwinds and negotiations, we remain vigilant and proactive in managing our credit portfolios to address both expected and unexpected changes.","Through the first quarter of 2026, our credit portfolio performance has remained aligned with our expectations in the fluid operating environment. Amid ongoing tariff-related headwinds and negotiations, we remain vigilant and proactive in managing our credit portfolios to address both expected and unexpected changes. Our increases in allowances over the past 12 months ensure strong coverage against the economic environment, and we maintain a high level of confidence in the overall quality and stability of our credit portfolio.",True,False,False,False,0.9383869767189026,0.015358678996562958,0.046254415065050125,positive
https://www.investing.com/news/transcripts/earnings-call-transcript-cocacola-femsa-q4-2025-sees-strong-operational-growth-93CH-4522215,exec,42,"Because it came or it’s coming at the right precise moment that we can leverage those digital capabilities and the AI enabled capabilities that our platforms have to take the best advantage of our revenue growth management initiatives at a moment where, and specifically in Mexico, we’re facing important challenges with the IEPS tax coming online.","To briefly complement Ian, I would like to just connect a few of the points that Ian mentioned regarding grow the core strategic initiative, as well as our digital enablers as our second most important growth strategic priority. Because it came or it’s coming at the right precise moment that we can leverage those digital capabilities and the AI enabled capabilities that our platforms have to take the best advantage of our revenue growth management initiatives at a moment where, and specifically in Mexico, we’re facing important challenges with the IEPS tax coming online. Going to capital allocation, Ricardo, I think we are very.",True,False,False,False,0.4886353313922882,0.009195981547236443,0.5021686553955078,neutral
https://www.investing.com/news/transcripts/earnings-call-transcript-columbia-sportswear-q4-2025-earnings-beat-expectations-93CH-4483395,exec,61,"And then to a lesser degree, there’s also some work that we’ve done in terms of resourcing and moving production around to achieve the lowest tariff rate that we possibly can.","We’ve worked across our strategic factory groups in doing some degree of tariff cost sharing. And then to a lesser degree, there’s also some work that we’ve done in terms of resourcing and moving production around to achieve the lowest tariff rate that we possibly can. So those are the major movers.",True,False,False,False,0.2039256989955902,0.01639442890882492,0.7796798944473267,neutral
https://www.investing.com/news/transcripts/earnings-call-transcript-compass-diversified-q4-2025-misses-estimates-93CH-4530139,exec,30,It is important to recognize that our remaining subsidiaries delivered in an uncertain environment.,"It was disappointing and painful for all of our stakeholders. It is important to recognize that our remaining subsidiaries delivered in an uncertain environment. They stayed focused, they executed, and they proved this model works.",True,False,False,False,0.4321615397930145,0.3598928153514862,0.20794571936130524,positive
https://www.investing.com/news/transcripts/earnings-call-transcript-compass-diversified-q4-2025-misses-estimates-93CH-4530139,exec,44,"We’ve been saying for a while that, you know, it is our intent to divest, you know, at least a subsidiary, maybe more, and that deleveraging is the most important thing that we have on our agenda right now, and we are very much focused on that.","We try to, you know, be very, I would say, reserved in terms of what we talk about with, you know, any of these processes. We’ve been saying for a while that, you know, it is our intent to divest, you know, at least a subsidiary, maybe more, and that deleveraging is the most important thing that we have on our agenda right now, and we are very much focused on that. I just wanna make one point very clear.",True,False,False,False,0.06725754588842392,0.027788542211055756,0.9049539566040039,neutral
https://www.investing.com/news/transcripts/earnings-call-transcript-compass-diversified-q4-2025-misses-estimates-93CH-4530139,exec,50,"I’m gonna say, step back and say, broadly, it’s very difficult to manage businesses today with the tariff and geopolitical uncertainty that has come from all of this tariff chaos.","With respect to Arnold, it has been very difficult to manage. I’m gonna say, step back and say, broadly, it’s very difficult to manage businesses today with the tariff and geopolitical uncertainty that has come from all of this tariff chaos. I think that’s probably the only word that you can use.",True,False,False,False,0.022428669035434723,0.7530049681663513,0.22456632554531097,negative
https://www.investing.com/news/transcripts/earnings-call-transcript-compass-diversified-q4-2025-misses-estimates-93CH-4530139,exec,54,"With respect to Arnold in particular, you know, the actions of China against these tariffs have been to, you know, create, in some cases, complete export controls, which is what we suffered most of 2025.","It creates a lot of, you know, distortions in numbers when you’re managing against that backdrop. With respect to Arnold in particular, you know, the actions of China against these tariffs have been to, you know, create, in some cases, complete export controls, which is what we suffered most of 2025. Yeah.",True,False,False,False,0.09649785608053207,0.19018538296222687,0.7133167386054993,neutral
https://www.investing.com/news/transcripts/earnings-call-transcript-compass-diversified-q4-2025-misses-estimates-93CH-4530139,exec,75,"The tariff uncertainty is just creating, I guess uncertainty would be the proper word.","Chris, I think it’s honestly, it’s both and they’re related. The tariff uncertainty is just creating, I guess uncertainty would be the proper word. It is highly fluid right now, as you know, and because of that, you know, we just are anticipating slightly greater volatility.",True,False,False,False,0.09510064870119095,0.0870131105184555,0.8178861737251282,neutral
https://www.investing.com/news/transcripts/earnings-call-transcript-compass-diversified-q4-2025-misses-estimates-93CH-4530139,analyst,15,"I guess this year, Arnold, you mentioned there’ll still be some geopolitical risks, so we’ll probably get some rebound from last year, but maybe not a full recovery.","I know industrial is usually a slower group of businesses. I guess this year, Arnold, you mentioned there’ll still be some geopolitical risks, so we’ll probably get some rebound from last year, but maybe not a full recovery. Maybe you could talk a little bit more about the outlook there.",False,False,False,True,0.43030786514282227,0.09155314415693283,0.4781390428543091,neutral
https://www.investing.com/news/transcripts/earnings-call-transcript-corpay-beats-q4-2025-forecasts-stock-rises-93CH-4486344,exec,163,"I went to the guy that has thousands and thousands of US merchants that we pay cross-border that obviously moves tons of money to beneficiaries around the world and our Alpha guy who does the bank accounts, the 7,000 bank accounts that hold deposits.","I went out to three of our guys. I went to the guy that has thousands and thousands of US merchants that we pay cross-border that obviously moves tons of money to beneficiaries around the world and our Alpha guy who does the bank accounts, the 7,000 bank accounts that hold deposits. And I asked all three of them, ""Hey, talk to me about the demand.",True,False,False,False,0.09427385032176971,0.019268717616796494,0.8864574432373047,neutral
https://www.investing.com/news/transcripts/earnings-call-transcript-crane-nxt-q4-2025-beats-expectations-stock-rises-93CH-4503559,exec,49,"We expect vending to be down in the low single digits with that continued softness from tariffs, and that’ll improve in the second half based on the comp to 2025.","And so if we just go through CPI, overall, services will continue to grow at mid-single digits, and that’ll be consistent throughout the year. We expect vending to be down in the low single digits with that continued softness from tariffs, and that’ll improve in the second half based on the comp to 2025. If you remember, the tariff headwind that we experienced began really toward the back half of 2025, so we’ll get a better comp in 2026 as a result of that.",True,False,False,False,0.2720181941986084,0.6864089369773865,0.04157281294465065,negative
https://www.investing.com/news/transcripts/earnings-call-transcript-cronos-group-q4-2025-sees-revenue-miss-stock-down-93CH-4528185,exec,91,"Part of that is it’s still important we didn’t do a, you know, a larger stake and that we were being, I’d say, a little bit more disciplined and controlled.","It was roughly 10% on the option, and part of the reason was we wanted to make sure we had distribution secured if you had reg move. Part of that is it’s still important we didn’t do a, you know, a larger stake and that we were being, I’d say, a little bit more disciplined and controlled. I think also and a bigger part is that you can’t really move ahead of regulations.",True,False,False,False,0.09644543379545212,0.027959834784269333,0.8755947947502136,neutral
https://www.investing.com/news/transcripts/earnings-call-transcript-crown-holdings-sees-strong-q4-2025-eps-stock-dips-93CH-4488333,analyst,184,"Because I, I think the conflict sort of started last year and then sort of stopped.","And do you maybe at some point lap that? Because I, I think the conflict sort of started last year and then sort of stopped. I, I’m just wondering if you can put any finer point on that.",False,False,False,True,0.05451863259077072,0.10000405460596085,0.8454773426055908,neutral
https://www.investing.com/news/transcripts/earnings-call-transcript-culp-inc-faces-q1-2026-earnings-miss-stock-dips-93CH-4235638,exec,12,"Due to the market macroeconomic uncertainty and the fluid global trade and tariff environment that we’ve talked about today, we are only providing limited forward guidance at this time.","Thank you, Ken. Due to the market macroeconomic uncertainty and the fluid global trade and tariff environment that we’ve talked about today, we are only providing limited forward guidance at this time. Despite what we anticipate to remain a low demand environment for home furnishings in the near term that pressures sales in both of our businesses, we currently expect sequential overall sales growth in the second quarter and throughout fiscal 2026.",True,False,False,False,0.6995207667350769,0.23748505115509033,0.06299412250518799,positive
https://www.investing.com/news/transcripts/earnings-call-transcript-culp-inc-faces-q1-2026-earnings-miss-stock-dips-93CH-4235638,exec,23,"I actually think that where we are today, we can, in some ways, take tariffs off of our immediate worry.","It has been a major talking point in the industry, as you referenced. I actually think that where we are today, we can, in some ways, take tariffs off of our immediate worry. It’s certainly been very disruptive, and it’s not so much the level of tariffs that have been applied as it is the variability and the changes to the tariffs.",True,False,False,False,0.09647426009178162,0.5359690189361572,0.367556631565094,negative
https://www.investing.com/news/transcripts/earnings-call-transcript-danaos-corp-beats-q4-2025-estimates-with-strong-eps-93CH-4497094,exec,9,Despite concerns that tariff and geopolitical uncertainty would cause the U.S.,"In this quarter, it became evident that the business community continues to adapt quickly to geopolitical disruptions. Despite concerns that tariff and geopolitical uncertainty would cause the U.S. slowdown, it has not materialized.",True,False,False,True,0.8768511414527893,0.08812825381755829,0.035020578652620316,positive
https://www.investing.com/news/transcripts/earnings-call-transcript-deere--company-q1-2026-sees-strong-earnings-beat-93CH-4514410,exec,12,"Despite the projected net sales increase, we were expecting lower equipment operations operating margin year-over-year due to incremental tariff expenses and an unfavorable product and regional mix in large ag.","Overall, we were projecting double-digit net sales growth in the equipment operations, driven by estimates for over 20% growth in both small ag and construction and forestry, while large ag sales were expected to be flat year-over-year. Despite the projected net sales increase, we were expecting lower equipment operations operating margin year-over-year due to incremental tariff expenses and an unfavorable product and regional mix in large ag. Across all three businesses, business units, we executed ahead of our plan for the quarter, and as a result, our performance reflects better top line and margins than originally forecasted.",True,False,False,False,0.7855514883995056,0.1865665167570114,0.027882035821676254,positive
https://www.investing.com/news/transcripts/earnings-call-transcript-delegat-group-shows-resilience-in-h1-2026-93CH-4530002,exec,41,"Probably, as you would expect, there may have been quite a lot of inventory that had landed into the country before the tariff was imposed, so that would have washed through the system.","Definitely gross margin improvement is driven very much by cost of goods, as well as seeing now the annualized impact where we may put price increases progressively through what was the 2025 year. Probably, as you would expect, there may have been quite a lot of inventory that had landed into the country before the tariff was imposed, so that would have washed through the system. It’s probably likely that it’s a higher impact in terms of six months, but as you say, it’s a bit fluid at the moment around what that looks like.",True,False,False,False,0.28621354699134827,0.28023561835289,0.4335508942604065,neutral
https://www.investing.com/news/transcripts/earnings-call-transcript-develop-global-q2-2026-sees-revenue-surge-stock-rises-93CH-4481136,exec,35,"But that said, got the bandwidth there, and most importantly, got the equipment because there is no equipment.","So you don’t just have to pick a big contract to make good margin. But that said, got the bandwidth there, and most importantly, got the equipment because there is no equipment. If you didn’t put orders in a couple of years ago, good luck to you.",True,False,False,False,0.1851494163274765,0.014149071648716927,0.8007014393806458,neutral
https://www.investing.com/news/transcripts/earnings-call-transcript-dksh-sees-stock-rise-after-h2-2025-results-93CH-4508211,exec,64,"So our business has a fair bit of administration of those things, and over the years, even before the AI revolution, which has just started, we have moved a lot of those repeatable tasks into our shared service center in KL.","A lot of paperwork when we sell, buy, when you file for taxes, when you do everything which is regularly required. So our business has a fair bit of administration of those things, and over the years, even before the AI revolution, which has just started, we have moved a lot of those repeatable tasks into our shared service center in KL. Yeah, thank you, and thank you very much.",False,False,False,True,0.19663874804973602,0.013468200340867043,0.7898930311203003,neutral
https://www.investing.com/news/transcripts/earnings-call-transcript-dksh-sees-stock-rise-after-h2-2025-results-93CH-4508211,exec,92,"Then Q2, we discussed it during the half-year results, was a complete disaster after the uncertainty being, you know, created with all the, you know, tariff discussion.","I start with, you know, Q1, where we have seen some, you know, good developments. Then Q2, we discussed it during the half-year results, was a complete disaster after the uncertainty being, you know, created with all the, you know, tariff discussion. Then in Q3, actually, there was a bounce back happening, so we had a very strong, you know, Q3.",True,False,False,False,0.5438045263290405,0.09128455817699432,0.3649110198020935,positive
https://www.investing.com/news/transcripts/earnings-call-transcript-dolby-labs-q1-2026-beats-earnings-stock-rises-93CH-4481094,exec,3,"These statements are subject to risks and uncertainties that may cause actual results to differ materially from the statements made today, including, among other things, the impact of macroeconomic events, supply chain issues, inflation rates, changes in consumer spending, and geopolitical instability on our business.","As a reminder, today’s discussion will include forward-looking statements, including our fiscal 2026 second quarter and full year outlook, and our assumptions underlying that outlook. These statements are subject to risks and uncertainties that may cause actual results to differ materially from the statements made today, including, among other things, the impact of macroeconomic events, supply chain issues, inflation rates, changes in consumer spending, and geopolitical instability on our business. Thanks, Peter, and thanks to everyone for joining us on the call today.",False,False,False,True,0.12986966967582703,0.039855919778347015,0.8302744626998901,neutral
https://www.investing.com/news/transcripts/earnings-call-transcript-eagle-point-credits-q4-2025-results-show-eps-beat-stock-tumbles-93CH-4509384,exec,14,"Loan market fundamentals remain largely stable through the year, despite occasional bouts of volatility due to headlines concerning tariffs, interest rates, and geopolitical factors.","Thank you, Ken. Loan market fundamentals remain largely stable through the year, despite occasional bouts of volatility due to headlines concerning tariffs, interest rates, and geopolitical factors. Corporate revenues and EBITDA growth remained positive throughout the year for leveraged loan borrowers, contributing to relatively healthy credit performance.",True,False,False,True,0.9560331702232361,0.02410988137125969,0.019856929779052734,positive
https://www.investing.com/news/transcripts/earnings-call-transcript-ecolab-reports-record-q4-2025-earnings-stock-rises-93CH-4497757,exec,282,"That’s why, on one hand, whatever happened on tariffs with the Supreme Court, I’m not worried about that.","We convert all that into structural pricing, and everything has been done as well as we speak. That’s why, on one hand, whatever happened on tariffs with the Supreme Court, I’m not worried about that. And on the other hand, well, it’s going to drive these 2%-3% price in 2026 pretty consistently.",True,False,False,False,0.5170134902000427,0.04203189164400101,0.4409545958042145,positive
https://www.investing.com/news/transcripts/earnings-call-transcript-electrovaya-q1-2026-shows-strong-growth-stock-dips-93CH-4504189,analyst,61,"Can you update us on 45X, what you think the benefit will be on equipment purchases, whether or not you’re seeing tariffed equipment impacted, and what you think the potential contribution is, you know, once you are manufacturing your own cells in Jamestown in fiscal 2027?","Last question, if I may. Can you update us on 45X, what you think the benefit will be on equipment purchases, whether or not you’re seeing tariffed equipment impacted, and what you think the potential contribution is, you know, once you are manufacturing your own cells in Jamestown in fiscal 2027? Excellent.",True,False,False,False,0.1842210590839386,0.011934571899473667,0.8038443922996521,neutral
https://www.investing.com/news/transcripts/earnings-call-transcript-element-fleets-q4-2025-performance-hits-record-highs-93CH-4524593,exec,33,"What we did see in the first half of the year with the macroeconomic environment, including tariff uncertainty and trade-related concerns, is we did see a slower growth rate in the first half of the year of VUM growth, and that did moderate sort of the full-year service revenue expansion.","Q4 reached a record level of $163 million. What we did see in the first half of the year with the macroeconomic environment, including tariff uncertainty and trade-related concerns, is we did see a slower growth rate in the first half of the year of VUM growth, and that did moderate sort of the full-year service revenue expansion. Good morning, John.",True,False,False,False,0.4434395134449005,0.44337257742881775,0.11318792402744293,positive
https://www.investing.com/news/transcripts/earnings-call-transcript-enbridge-q4-2025-beats-expectations-stock-rises-93CH-4505957,exec,140,"6: I’m asking about, like, have the tariffs, the discussion of where those tariffs are on the, the expansions under development changed since we’ve had incremental rerouting, or expected rerouting of Venezuelan barrels to the Gulf Coast?","Yeah, are you asking about the competitiveness of our tariffs on the expansions, basically? 6: I’m asking about, like, have the tariffs, the discussion of where those tariffs are on the, the expansions under development changed since we’ve had incremental rerouting, or expected rerouting of Venezuelan barrels to the Gulf Coast? I imagine no from MLO Two, because that is into the PADD II market.",True,False,False,False,0.12015558779239655,0.02557746320962906,0.8542670011520386,neutral
https://www.investing.com/news/transcripts/earnings-call-transcript-enbridge-q4-2025-beats-expectations-stock-rises-93CH-4505957,exec,196,"So, you know, I think we try to balance the both of those, which a lot is one of the reasons why you can increase the dividend 30 years solid, without being concerned about being whipsawed back and forth by whether geopolitical or economic cycles or politics.","But even there, we’ve seen in some recent rate cases to get slightly thicker equity and equity ROEs on that equity. So, you know, I think we try to balance the both of those, which a lot is one of the reasons why you can increase the dividend 30 years solid, without being concerned about being whipsawed back and forth by whether geopolitical or economic cycles or politics. ...",False,False,False,True,0.3088420033454895,0.021744471043348312,0.6694135665893555,neutral
https://www.investing.com/news/transcripts/earnings-call-transcript-energy-recovery-q4-2025-misses-forecasts-amid-delays-93CH-4526127,analyst,84,"with regard to the greater CapEx being spent on manufacturing footprint, I just would like to understand, how does this differ from the moves that you made during that period of tariff uncertainty?","Okay. with regard to the greater CapEx being spent on manufacturing footprint, I just would like to understand, how does this differ from the moves that you made during that period of tariff uncertainty? Were they just short-term opportunities, and now you’re taking a different tack and going someplace else?",True,False,False,False,0.045594532042741776,0.05136397108435631,0.903041422367096,neutral
https://www.investing.com/news/transcripts/earnings-call-transcript-equinor-q4-2025-beats-eps-forecast-stock-dips-93CH-4484488,exec,8,"So, for Equinor, 2025 was a year of strong deliveries, but it was also a year of increased geopolitical tension and market uncertainty.","Oh, and thank you all for joining here in the room, and thank you for participating on digital. So, for Equinor, 2025 was a year of strong deliveries, but it was also a year of increased geopolitical tension and market uncertainty. Our job is to ensure we allocate our, allocate our resources in a way that maintain a competitive business, creating value at all times.",False,False,False,True,0.5097020268440247,0.013249901123344898,0.47704803943634033,positive
https://www.investing.com/news/transcripts/earnings-call-transcript-eramet-sas-h2-2025-results-show-revenue-decline-93CH-4512904,analyst,31,Does the present level of geopolitical tension seems to you as moving towards this kind of risk for the group?,"A couple of years back, that’s my second question, you mentioned that of all the things that would hamper your operations would be a neighbor blockade. Does the present level of geopolitical tension seems to you as moving towards this kind of risk for the group? Do you think we’re really cool for the coming...",False,False,False,True,0.08731228113174438,0.16579896211624146,0.7468887567520142,neutral
https://www.investing.com/news/transcripts/earnings-call-transcript-evergy-q4-2025-sees-stock-rise-despite-eps-miss-93CH-4514207,exec,152,"So that’s the LLPS tariff does not go down that route, but it certainly, as I mentioned, that for additional potential opportunities and down the road, either that kind of setup or customers bringing their own potentially their own generation solutions that either brought directly or contracted for, those kind of approaches are absolutely things we’re open to and the tariff explicitly contemplates.","I got it. So that’s the LLPS tariff does not go down that route, but it certainly, as I mentioned, that for additional potential opportunities and down the road, either that kind of setup or customers bringing their own potentially their own generation solutions that either brought directly or contracted for, those kind of approaches are absolutely things we’re open to and the tariff explicitly contemplates. So that could be a you know a direct.",True,False,False,False,0.08499559760093689,0.013676146976649761,0.9013282656669617,neutral
https://www.investing.com/news/transcripts/earnings-call-transcript-exco-technologies-misses-q1-2026-earnings-forecast-93CH-4481091,exec,14,"Looking ahead, the macro environment remains complex, with uncertainty surrounding global trade policy, particularly regarding tariffs.","The effective income tax rate for the quarter was 31.8%, compared to 35.8% last year, reflecting geographic mix, foreign tax rate differentials, and losses that cannot be tax affected for accounting purposes. Looking ahead, the macro environment remains complex, with uncertainty surrounding global trade policy, particularly regarding tariffs. However, I want to be very clear, our long-term confidence is unshaken.",True,False,False,False,0.372237890958786,0.5444092750549316,0.08335287123918533,negative
https://www.investing.com/news/transcripts/earnings-call-transcript-exco-technologies-misses-q1-2026-earnings-forecast-93CH-4481091,exec,17,We expect these compliant products to remain exempt from tariffs in the long term.,"First, nearly all of Exco’s products sold within North America comply with the USMCA rules of origin. We expect these compliant products to remain exempt from tariffs in the long term. Second, the broader push towards reshoring industrial manufacturing in North America is a powerful tailwind for us.",True,False,False,False,0.644035816192627,0.16879071295261383,0.18717339634895325,positive
https://www.investing.com/news/transcripts/earnings-call-transcript-exco-technologies-misses-q1-2026-earnings-forecast-93CH-4481091,exec,19,"As tariffs make offshore tooling less competitive, we expect to see increased demand for domestic and nearshore sourcing.","Second, the broader push towards reshoring industrial manufacturing in North America is a powerful tailwind for us. As tariffs make offshore tooling less competitive, we expect to see increased demand for domestic and nearshore sourcing. We maintain a substantial manufacturing footprint in the US and in USMCA partners, countries like Mexico and Canada.",True,False,False,False,0.9316853284835815,0.014972657896578312,0.053342003375291824,positive
https://www.investing.com/news/transcripts/earnings-call-transcript-exosens-q4-2025-sees-robust-growth-strong-guidance-93CH-4517933,exec,26,"Importantly, these markets for the midterm are seen to grow for light amplification and a portable 20 from 10%-12% for industrial control, high sensitivity transformation, more in the high teens range.","We are positioned on different markets compared when we look at the different segments or businesses we’re serving. Importantly, these markets for the midterm are seen to grow for light amplification and a portable 20 from 10%-12% for industrial control, high sensitivity transformation, more in the high teens range. Importantly, I wanted to underline that over the last acquisitions and the last business development initiatives we’ve taken, our addressable market has grown, which results in market share that, okay, for amplification remain at the as the number one position with the 80% market share, as a very high market share.",True,False,False,False,0.8790382146835327,0.0076540689915418625,0.11330779641866684,positive
https://www.investing.com/news/transcripts/earnings-call-transcript-exosens-q4-2025-sees-robust-growth-strong-guidance-93CH-4517933,exec,79,"You remember that we were hit in the previous year with a slowdown in machine vision, with China slowdown, also with tariff uncertainty and research budget funding cuts.","No, we don’t believe so. You remember that we were hit in the previous year with a slowdown in machine vision, with China slowdown, also with tariff uncertainty and research budget funding cuts. This is temporary.",True,False,False,False,0.0115044005215168,0.9597302079200745,0.028765471652150154,negative
https://www.investing.com/news/transcripts/earnings-call-transcript-expensify-q4-2025-sees-revenue-miss-stock-edges-up-93CH-4530017,exec,16,"Expensify connects to over 10,000 global banks, and over 80% of those card imports happen via direct bank connections at zero marginal cost to us.","In reality, we support all of them. Expensify connects to over 10,000 global banks, and over 80% of those card imports happen via direct bank connections at zero marginal cost to us. We’re not just the best product for the Expensify Card, we believe we’re the best product for whatever card you already have.",True,False,False,False,0.2319265604019165,0.008243817836046219,0.7598296403884888,neutral
https://www.investing.com/news/transcripts/earnings-call-transcript-exponent-q4-2025-earnings-beat-expectations-93CH-4489153,exec,66,"Well, yeah, I think it’s important to recognize that, Exponent’s been talking and working on systems that were leveraging the early parts of AI and machine learning in what we’ve been doing over the last decade or so, when we were working with the automotive industry in its early days of, you know, steering control or braking or whatever may be coming into it, to where we are today, where, you know, we’re all seeing the actual robotaxis on the road and doing it.","Mm-hmm. Well, yeah, I think it’s important to recognize that, Exponent’s been talking and working on systems that were leveraging the early parts of AI and machine learning in what we’ve been doing over the last decade or so, when we were working with the automotive industry in its early days of, you know, steering control or braking or whatever may be coming into it, to where we are today, where, you know, we’re all seeing the actual robotaxis on the road and doing it. So it’s definitely growing.",True,False,False,False,0.12237244844436646,0.012957694940268993,0.864669919013977,neutral
https://www.investing.com/news/transcripts/earnings-call-transcript-federal-signal-q4-2025-shows-record-growth-93CH-4525040,exec,168,"Again, within that public funded revenue bucket, water taxes is an important part of that.","We expect those to be ongoing for several years. Again, within that public funded revenue bucket, water taxes is an important part of that. That’s our largest single product line, which supports purchases of sewer cleaners and other types of municipal vacuum trucks, and we find that to be, you know, that to be a growing revenue stream.",True,False,False,False,0.25289130210876465,0.011096959933638573,0.7360117435455322,neutral
https://www.investing.com/news/transcripts/earnings-call-transcript-ferretti-group-hits-record-revenues-in-q4-2025-93CH-4521544,analyst,15,"Do you think this is a trend that we can expect to continue, or do you think this was more a one-off, due, for example, to the consequence of the impact of tariffs or were there some delays?","In 2025, we saw that the composite market suffered a bit much, a bit more than the made-to-measure. Do you think this is a trend that we can expect to continue, or do you think this was more a one-off, due, for example, to the consequence of the impact of tariffs or were there some delays? A follow-up on this one is, do you expect the your competitors to keep pushing discounts and incentives for clients?",True,False,False,False,0.09078541398048401,0.44881725311279297,0.460397332906723,neutral
https://www.investing.com/news/transcripts/earnings-call-transcript-first-abu-dhabi-bank-q4-2025-record-profits-and-ai-push-93CH-4480989,analyst,30,"I have a quick follow-up on the loan growth and fee income, especially on the AI-related industries, because we know the AI-related capex and financing needs, the distance sustainability of that such need might be one of the most important thing for all the banks across the globe.","It’s Kunpeng Ma of China Securities International. I have a quick follow-up on the loan growth and fee income, especially on the AI-related industries, because we know the AI-related capex and financing needs, the distance sustainability of that such need might be one of the most important thing for all the banks across the globe. And UAE is a great hub for the data centers and AI chip manufacturing industries.",True,False,False,False,0.3943403363227844,0.008806483820080757,0.5968531370162964,neutral
https://www.investing.com/news/transcripts/earnings-call-transcript-flexsteel-q2-2026-beats-earnings-expectations-93CH-4482123,exec,19,"As we look ahead, we recognize that the external environment is likely to remain unpredictable in the near term....Tariff policy continues to evolve, consumer demand patterns remain uneven, and macroeconomic visibility is limited.","Thanks, Mike. As we look ahead, we recognize that the external environment is likely to remain unpredictable in the near term....Tariff policy continues to evolve, consumer demand patterns remain uneven, and macroeconomic visibility is limited. However, these conditions reinforce, rather than diminish, the importance of the progress we’ve made strengthening our organization.",True,False,False,False,0.523859977722168,0.3202193081378937,0.15592075884342194,positive
